idPelicula,idPlataforma,precio,fechaAlta
420,3,10.71,2021-12-30
139,3,15.76,2025-02-02
335,3,5.18,2024-06-04
348,1,19.51,2025-04-24
272,3,3.25,2023-01-09
325,2,5.79,2022-06-08
471,1,11.49,2025-02-26
456,1,18.55,2020-12-28
434,4,7.24,2021-12-12
296,1,8.65,2023-01-25
320,2,3.57,2023-12-15
233,1,16.17,2020-08-03
180,1,9.0,2020-01-04
422,1,5.63,2020-09-29
96,4,15.05,2020-02-04
160,3,4.94,2022-10-06
146,4,5.45,2022-02-22
61,3,17.19,2023-07-08
162,4,10.61,2024-03-01
381,3,17.67,2021-02-27
306,4,7.49,2025-06-25
419,1,7.76,2021-01-05
216,4,14.63,2023-02-10
465,3,15.43,2023-12-23
225,3,3.37,2023-10-09
322,1,8.03,2022-11-15
64,2,7.05,2022-12-25
45,3,17.67,2025-07-25
199,3,11.84,2023-03-30
395,4,11.05,2021-02-19
263,3,18.36,2022-02-21
348,1,8.22,2025-09-23
328,2,11.92,2023-08-26
84,1,12.31,2022-12-26
244,2,9.66,2023-06-06
399,4,9.73,2021-05-23
427,2,16.16,2024-06-29
167,3,10.56,2022-07-13
156,3,5.53,2022-07-06
298,3,12.84,2022-05-20
316,2,17.6,2020-06-23
66,2,17.05,2022-07-15
435,3,18.05,2025-05-05
467,1,13.04,2024-04-22
368,3,5.59,2021-04-30
402,3,8.13,2025-03-14
394,3,13.33,2021-02-21
484,1,14.9,2021-02-22
198,2,6.44,2022-05-29
232,3,8.95,2025-09-04
403,3,5.47,2021-11-08
188,2,3.04,2025-07-30
23,1,5.35,2024-07-12
72,4,19.51,2021-08-07
89,4,19.7,2024-08-05
288,2,13.51,2024-01-25
209,4,18.39,2023-02-14
464,3,12.95,2024-07-13
367,3,15.8,2022-11-21
21,4,8.67,2020-02-15
176,1,14.72,2022-10-28
1,4,5.82,2023-10-15
494,2,4.32,2023-03-19
490,1,10.5,2020-03-10
192,2,10.58,2020-11-21
451,1,8.35,2020-01-29
68,2,12.98,2020-10-25
425,4,11.17,2021-05-09
103,1,12.03,2024-03-09
256,1,15.65,2021-09-30
282,4,5.2,2022-04-05
155,1,19.5,2021-03-17
483,3,3.81,2021-08-18
47,4,14.41,2025-03-08
25,1,13.7,2023-07-11
379,2,11.04,2020-04-20
454,2,14.27,2020-05-23
203,3,4.14,2020-05-02
226,4,6.94,2023-04-12
414,4,18.17,2023-02-12
359,1,6.84,2025-07-24
57,3,7.4,2020-07-30
104,3,8.44,2025-08-17
28,3,4.5,2024-08-16
368,4,17.61,2024-11-25
198,3,14.15,2021-10-29
443,4,3.14,2020-07-27
417,4,14.7,2020-12-23
231,4,4.93,2022-08-13
307,2,11.0,2022-06-03
71,3,17.94,2025-04-01
96,1,11.61,2021-06-21
296,1,17.95,2024-01-17
466,3,8.81,2021-02-09
376,2,3.06,2023-09-25
281,4,16.3,2025-04-09
324,4,7.05,2023-07-13
58,1,12.84,2021-12-29
267,1,19.95,2022-07-14
267,3,7.1,2022-01-15
369,2,6.3,2022-07-30
262,4,18.92,2024-11-06
211,3,4.39,2023-04-30
436,1,17.16,2024-01-19
325,4,16.33,2024-05-10
245,3,12.1,2025-02-22
364,3,9.13,2022-10-06
250,1,16.87,2025-09-21
194,1,19.09,2025-07-03
326,3,9.36,2020-08-26
377,2,6.63,2021-08-06
298,2,3.7,2025-02-28
443,4,3.46,2024-10-17
321,3,7.95,2021-09-07
108,1,8.53,2023-07-09
259,3,12.07,2021-03-16
79,2,7.16,2021-02-06
337,1,11.32,2023-11-16
164,3,17.99,2020-05-03
141,4,7.71,2023-02-23
355,1,9.11,2021-12-09
212,2,13.55,2022-09-12
74,4,4.95,2020-10-25
159,2,7.75,2021-11-18
401,4,8.08,2025-08-05
98,1,6.07,2022-05-31
354,3,10.65,2020-11-02
170,1,7.26,2020-08-22
391,2,10.47,2020-06-10
159,2,17.73,2023-10-22
214,2,6.9,2024-01-06
168,1,3.99,2023-01-16
394,4,13.58,2021-01-21
320,2,6.37,2022-03-27
472,1,14.24,2025-06-15
41,2,5.72,2025-08-15
123,2,3.78,2023-04-09
493,4,13.95,2023-04-20
266,4,6.66,2023-12-24
442,3,10.01,2022-11-24
311,4,12.63,2024-07-26
26,3,5.3,2021-05-08
426,2,13.79,2024-03-06
384,3,11.95,2022-11-19
225,4,4.02,2023-07-21
45,1,10.09,2022-03-17
231,3,3.59,2021-11-14
198,3,6.1,2021-10-10
447,1,17.05,2024-12-28
309,2,5.05,2021-07-21
13,3,3.62,2021-07-23
270,1,15.57,2025-03-28
353,3,18.97,2025-10-02
24,3,16.18,2020-01-31
320,2,16.77,2020-07-14
46,4,16.63,2024-08-13
425,4,8.34,2022-06-09
113,3,16.45,2020-02-19
230,3,8.19,2021-10-26
472,2,13.47,2025-01-05
375,4,6.15,2022-10-31
479,3,19.5,2022-06-25
170,4,14.27,2022-02-04
134,2,7.36,2025-02-10
416,3,4.78,2023-05-28
472,3,15.31,2024-09-12
265,1,19.6,2021-12-22
202,2,7.29,2025-05-12
488,3,13.42,2024-08-01
248,4,11.07,2023-08-16
110,2,8.39,2021-03-16
345,1,7.37,2022-08-04
195,1,12.73,2020-03-06
469,3,18.14,2025-01-14
485,1,6.32,2021-05-14
479,3,15.07,2025-10-07
288,2,13.84,2023-01-02
358,1,12.87,2023-11-24
326,1,15.44,2024-06-08
216,1,14.1,2023-02-11
161,1,12.38,2021-09-05
263,2,9.29,2020-04-24
80,4,7.21,2021-07-26
85,2,11.2,2022-03-08
484,4,11.52,2020-08-23
90,4,13.85,2021-11-22
132,1,9.08,2020-01-20
109,4,14.42,2023-03-28
471,2,6.21,2024-04-22
71,2,4.23,2020-01-27
425,3,10.86,2023-01-24
467,4,10.83,2024-12-24
489,3,11.13,2025-02-25
33,4,3.32,2022-01-16
405,2,14.44,2021-02-14
454,4,17.25,2020-06-24
254,1,7.88,2020-12-19
115,3,12.48,2025-05-13
147,1,3.66,2025-08-14
299,2,14.85,2020-08-21
216,4,12.71,2025-10-12
182,4,12.67,2021-01-20
450,3,16.61,2025-05-28
55,2,9.23,2021-09-09
90,3,13.4,2022-08-29
358,2,8.77,2021-01-05
468,1,3.87,2022-01-03
169,4,13.92,2021-10-10
256,4,19.74,2023-07-31
136,2,14.45,2022-06-02
436,3,7.65,2024-07-09
12,1,3.44,2025-04-04
104,4,19.66,2024-12-07
88,3,18.19,2021-06-03
265,2,17.59,2023-11-27
383,4,17.03,2024-09-16
340,4,12.54,2022-03-01
423,3,16.11,2022-07-15
63,4,16.13,2021-07-18
475,2,3.83,2021-07-19
208,1,18.34,2025-09-15
472,1,12.97,2024-10-14
391,3,4.08,2020-05-17
397,4,15.77,2024-09-26
141,4,16.42,2024-01-11
57,1,10.62,2025-10-02
1,4,4.45,2021-08-17
402,1,17.67,2022-05-02
5,3,12.02,2022-01-04
88,4,7.25,2022-08-27
301,2,9.81,2025-03-09
232,1,13.78,2022-03-25
472,2,8.78,2020-05-28
132,4,14.57,2022-07-20
468,4,17.69,2020-01-13
280,1,9.31,2020-03-17
404,4,8.03,2023-05-05
108,1,6.59,2023-01-03
149,3,17.49,2023-09-15
64,2,5.11,2021-10-08
481,4,17.79,2025-03-31
498,4,8.88,2023-10-04
5,1,18.31,2024-02-06
230,4,15.42,2023-07-02
171,3,5.52,2025-05-27
215,1,18.31,2023-05-20
63,4,16.49,2021-07-26
117,4,11.41,2022-10-26
30,3,17.3,2021-08-06
275,3,15.66,2022-10-03
97,4,17.9,2023-10-07
77,1,10.36,2020-02-09
288,4,15.0,2020-09-26
130,1,14.37,2021-03-31
415,1,12.06,2025-08-24
88,1,14.0,2020-12-30
180,3,19.66,2024-09-15
491,2,6.97,2020-08-04
226,3,19.8,2024-12-17
173,1,7.1,2020-03-31
320,3,11.27,2024-10-04
384,2,17.1,2025-02-20
487,1,9.96,2025-07-03
81,4,6.71,2024-01-11
496,2,14.57,2023-12-06
153,1,10.7,2022-06-13
425,1,18.83,2024-07-16
203,2,15.32,2022-02-03
145,2,16.44,2023-01-23
495,3,14.16,2021-04-05
484,4,12.05,2023-06-28
416,2,5.22,2024-01-18
193,2,3.39,2022-10-21
492,1,8.28,2024-12-29
21,3,18.36,2021-03-24
194,1,18.61,2022-06-20
134,4,15.68,2021-11-29
260,3,11.43,2025-06-15
450,1,10.0,2021-12-31
158,1,13.68,2023-04-16
120,4,17.4,2024-03-19
246,2,15.43,2023-11-07
458,3,8.94,2024-04-20
344,3,5.31,2023-05-21
222,2,16.49,2022-09-05
125,1,9.34,2021-08-09
206,2,18.12,2020-05-15
116,2,12.49,2024-05-06
373,4,9.19,2025-09-06
252,2,9.79,2022-06-22
39,4,6.27,2020-09-13
234,2,13.63,2022-09-20
54,3,16.75,2024-01-09
279,3,5.0,2022-01-22
336,3,16.64,2021-12-25
58,1,7.22,2021-02-10
315,4,6.6,2022-10-10
393,2,13.63,2024-10-12
415,1,17.9,2024-12-29
45,3,16.75,2025-09-27
6,3,18.68,2023-08-03
245,2,16.58,2024-01-12
480,2,12.83,2023-04-02
96,2,7.97,2023-10-29
235,3,7.41,2024-06-28
228,2,11.56,2024-10-30
153,3,14.23,2022-03-23
391,1,10.76,2021-07-26
174,1,18.09,2023-08-04
47,2,18.76,2025-03-11
203,1,18.27,2021-01-06
193,1,3.67,2021-06-20
343,4,8.17,2024-01-07
285,2,15.62,2020-05-24
79,2,17.15,2024-03-19
281,1,4.17,2021-06-22
436,2,4.0,2025-01-14
139,4,12.72,2021-12-26
488,4,13.89,2021-06-09
423,2,16.66,2025-03-03
280,2,8.53,2023-01-13
419,2,8.06,2024-11-04
286,3,14.51,2020-11-17
359,1,10.77,2022-01-22
38,2,3.62,2022-09-11
51,1,5.26,2025-02-07
141,4,12.9,2020-01-11
346,4,12.4,2020-07-06
53,2,14.88,2024-04-06
482,2,7.86,2021-12-22
308,4,14.35,2021-03-20
120,3,13.16,2020-02-16
376,1,18.44,2023-02-15
80,2,14.84,2020-06-14
421,3,17.53,2020-06-01
140,2,6.41,2023-09-18
29,4,5.43,2020-10-04
166,3,16.75,2025-02-19
375,1,19.38,2021-05-18
411,2,7.13,2021-07-09
217,3,9.91,2023-09-10
30,1,10.61,2020-07-08
26,4,10.21,2022-01-06
323,1,10.73,2020-07-31
197,2,10.43,2024-02-19
44,4,8.17,2023-03-12
31,4,8.61,2025-03-19
266,4,19.1,2020-12-24
237,3,18.78,2020-08-12
460,2,8.27,2022-07-04
12,4,8.79,2021-04-28
261,3,16.37,2020-09-15
268,4,15.08,2021-10-11
320,2,11.96,2020-05-20
96,4,12.61,2020-03-07
252,3,15.42,2022-11-01
98,2,6.24,2020-06-13
395,3,9.18,2022-08-16
318,2,6.85,2022-10-23
371,1,4.62,2022-06-17
268,3,12.74,2025-06-23
232,4,17.1,2023-04-18
189,3,8.73,2023-09-01
222,4,5.4,2025-09-12
2,2,15.07,2020-11-30
427,1,3.14,2024-11-08
6,4,15.16,2020-11-08
313,3,11.96,2024-01-11
495,1,16.15,2020-02-13
498,4,9.37,2021-08-16
62,1,12.25,2024-07-10
103,1,18.1,2023-02-13
298,2,5.04,2021-03-10
17,4,16.34,2021-02-18
91,2,11.1,2025-09-28
291,3,14.58,2020-05-13
36,4,11.35,2025-09-05
383,1,12.46,2021-03-18
272,2,16.14,2022-08-02
485,3,5.17,2022-04-22
471,1,5.1,2024-10-08
279,1,13.47,2024-04-04
51,2,8.3,2024-02-13
235,4,8.75,2023-12-19
266,2,4.57,2021-11-26
295,1,16.87,2024-03-01
252,1,7.97,2025-08-05
97,2,10.22,2023-03-16
268,1,4.2,2023-06-24
260,2,9.17,2020-09-13
45,1,6.7,2023-05-15
334,1,15.53,2025-01-18
297,3,8.71,2022-09-22
217,1,11.74,2023-10-13
89,2,15.21,2021-10-22
282,1,7.94,2022-04-19
452,2,11.91,2021-07-26
145,1,14.96,2025-08-05
83,1,19.61,2020-06-07
243,1,19.37,2025-07-02
142,4,13.72,2021-05-25
50,1,14.54,2022-02-26
121,4,16.27,2023-01-12
225,1,12.21,2025-05-13
86,1,12.82,2023-10-19
390,4,4.5,2022-02-05
494,2,13.4,2021-09-04
384,1,9.8,2024-03-01
163,3,6.76,2025-02-20
434,1,15.27,2025-10-04
240,1,10.68,2021-12-11
346,1,7.34,2022-09-07
411,2,4.48,2022-06-22
213,4,4.61,2024-09-28
173,1,7.65,2024-12-07
490,2,19.78,2021-08-21
103,4,11.87,2024-04-13
261,4,3.89,2022-08-29
370,2,6.89,2025-01-15
113,1,5.45,2021-06-28
81,3,8.85,2025-10-03
465,1,8.78,2024-09-08
157,1,15.21,2023-07-09
16,1,12.8,2022-03-24
473,3,10.71,2022-12-16
44,4,7.9,2020-12-23
273,2,9.86,2022-04-17
486,1,4.8,2024-03-03
124,1,7.51,2020-06-09
474,1,16.04,2022-05-01
152,2,16.78,2022-07-29
360,2,13.73,2023-06-18
219,3,17.7,2025-06-22
211,3,10.64,2021-05-17
479,1,7.14,2020-08-30
314,3,5.39,2022-07-06
51,4,5.46,2022-06-09
60,2,12.41,2023-01-30
310,3,15.57,2022-08-20
249,4,3.93,2024-05-07
488,4,9.83,2024-05-19
246,3,18.21,2024-10-30
259,3,14.5,2023-01-07
40,2,3.4,2025-04-24
400,2,11.92,2022-07-15
154,1,5.78,2024-03-26
482,3,10.47,2023-06-25
139,1,4.09,2024-06-17
474,1,3.85,2025-02-09
191,4,11.19,2020-08-08
491,1,8.27,2020-08-31
170,4,11.36,2020-05-31
218,1,4.84,2023-07-04
114,4,6.28,2023-04-30
180,1,17.45,2021-09-16
22,3,10.61,2025-08-01
148,3,12.45,2025-06-17
336,3,4.85,2021-06-09
448,3,8.27,2025-07-16
404,1,7.37,2022-12-24
212,2,7.59,2023-11-01
370,1,10.7,2021-01-30
53,2,14.6,2021-10-03
459,3,15.09,2025-02-06
219,4,12.78,2024-07-22
382,4,15.81,2023-11-09
77,2,12.99,2022-09-23
374,2,14.59,2022-04-18
307,4,19.9,2022-07-26
340,1,11.35,2021-01-25
169,4,9.71,2024-06-14
89,4,19.62,2025-04-29
214,1,13.55,2021-03-12
33,4,19.9,2020-05-01
34,2,16.68,2023-11-29
418,3,8.57,2021-04-16
306,1,19.29,2021-10-14
379,3,18.21,2020-09-26
65,1,10.42,2025-07-31
450,4,16.68,2022-12-26
400,3,18.77,2020-11-19
353,1,4.18,2025-08-18
175,4,13.48,2022-10-13
46,4,7.47,2022-04-08
460,3,18.05,2022-11-29
453,4,17.0,2023-10-04
91,1,13.66,2020-09-29
477,3,8.16,2025-10-12
300,3,18.37,2025-03-14
351,1,7.06,2021-06-20
482,4,14.24,2023-03-11
95,3,19.77,2023-01-28
17,1,18.35,2020-03-28
201,4,11.46,2025-06-02
33,1,12.68,2022-11-09
263,2,14.22,2020-09-05
288,3,16.38,2021-04-09
480,1,11.98,2024-02-06
221,3,14.56,2020-09-24
294,4,5.72,2023-09-15
34,2,10.24,2022-03-17
445,1,18.7,2024-06-19
351,4,12.42,2022-10-20
46,4,4.02,2022-04-24
264,1,14.86,2025-06-14
461,2,19.54,2021-07-17
81,2,4.74,2021-06-20
162,4,11.82,2022-07-26
222,4,5.41,2024-04-06
29,2,17.97,2025-09-21
339,2,14.89,2020-01-26
118,2,17.17,2022-10-15
11,3,7.24,2020-10-22
313,2,4.44,2024-04-17
254,3,15.69,2023-01-22
174,1,7.71,2021-04-12
20,3,18.45,2025-01-28
43,1,19.87,2022-09-06
263,1,15.72,2023-01-23
198,1,12.07,2022-09-24
270,1,11.43,2021-09-21
125,1,3.48,2024-02-05
73,3,17.44,2024-03-24
445,4,10.6,2021-01-30
145,4,7.56,2020-04-27
163,1,6.25,2022-09-25
146,4,3.11,2024-10-30
251,3,11.09,2020-11-22
243,4,8.67,2020-09-29
100,3,4.17,2023-10-19
306,3,4.77,2024-05-17
453,4,11.35,2020-06-16
236,2,4.74,2023-02-08
426,3,17.76,2024-12-13
443,4,13.25,2021-10-05
352,2,8.53,2022-07-28
79,4,12.44,2024-03-02
421,4,17.13,2025-07-05
198,4,13.65,2024-01-03
282,1,3.11,2024-02-22
332,3,16.72,2021-11-01
185,1,8.64,2023-07-10
214,2,7.51,2023-10-27
372,4,5.04,2022-07-02
388,3,8.7,2024-02-12
344,3,15.04,2024-09-01
70,1,9.0,2023-07-20
162,3,4.99,2023-08-16
380,4,7.96,2025-02-23
365,4,4.45,2022-05-10
166,1,6.9,2022-01-25
390,1,19.53,2025-01-14
452,1,18.35,2024-10-05
401,4,8.55,2021-05-21
19,4,11.91,2025-09-19
332,1,4.77,2024-10-29
152,3,4.89,2021-08-30
278,4,17.13,2024-02-17
101,3,17.29,2020-03-30
308,2,11.17,2023-09-07
447,1,14.76,2020-10-23
192,2,7.46,2021-04-21
456,2,5.67,2025-07-06
439,4,16.93,2023-10-17
379,4,7.03,2023-12-26
18,1,12.68,2024-06-05
169,3,4.04,2021-07-28
122,2,17.48,2024-11-02
102,2,19.67,2024-05-08
483,3,18.51,2020-12-24
459,1,10.84,2023-06-04
62,4,5.62,2023-11-30
270,3,9.37,2023-09-09
27,3,19.24,2023-09-07
106,3,10.32,2022-10-06
402,4,13.27,2020-07-24
258,2,16.92,2020-01-23
132,1,5.65,2023-03-18
377,3,15.83,2024-02-22
27,3,12.28,2025-07-06
285,4,14.8,2023-04-30
32,3,7.67,2022-10-09
314,4,17.91,2020-03-16
45,2,3.98,2021-05-24
41,3,18.64,2025-03-08
18,3,15.65,2020-07-01
442,4,3.83,2021-09-25
353,2,11.84,2024-12-01
186,2,5.71,2025-07-05
18,3,3.66,2021-06-27
248,4,8.64,2021-09-13
477,2,15.46,2024-06-21
93,4,12.84,2023-01-06
332,3,6.98,2021-10-08
382,2,7.51,2023-06-20
244,1,19.25,2020-07-03
200,1,4.44,2024-07-12
178,2,9.74,2025-03-23
344,1,15.16,2024-12-21
269,4,5.0,2024-04-07
421,1,14.95,2025-10-07
353,2,3.18,2024-04-27
250,2,11.96,2020-09-01
427,1,19.27,2022-11-19
94,3,4.98,2021-04-21
192,2,3.63,2023-06-02
47,2,14.68,2022-01-21
158,3,12.88,2024-08-30
417,3,8.24,2023-12-22
262,2,9.49,2021-01-24
492,1,12.06,2022-01-17
119,1,19.23,2024-12-26
375,1,9.08,2024-08-21
220,4,17.25,2022-05-31
192,3,19.47,2021-09-17
260,1,4.11,2024-12-17
438,2,6.77,2022-05-31
360,1,11.94,2025-01-24
401,1,6.69,2020-06-15
408,1,10.96,2025-05-11
327,2,13.9,2022-04-26
252,1,18.57,2023-08-29
127,3,6.78,2025-08-26
324,1,7.49,2023-10-05
302,3,11.89,2021-12-23
24,4,16.89,2022-03-01
338,2,5.67,2024-11-10
476,4,6.47,2023-07-10
360,1,18.63,2023-11-04
177,2,17.48,2020-03-09
95,4,4.29,2024-06-28
289,1,16.84,2024-08-17
304,3,19.6,2025-08-21
272,2,9.99,2024-06-06
225,4,11.83,2022-05-03
331,3,13.4,2022-03-14
412,3,4.37,2021-06-27
48,4,11.59,2024-03-22
189,4,4.81,2024-03-05
75,2,14.89,2020-07-05
403,2,3.8,2023-04-13
121,3,3.24,2023-10-07
77,4,3.52,2020-10-10
453,2,4.75,2020-08-07
224,2,3.4,2024-10-27
81,2,17.94,2023-09-09
295,1,15.43,2024-08-29
332,1,19.1,2025-05-28
51,4,17.82,2020-10-30
363,4,18.67,2022-12-05
293,4,9.63,2023-07-08
86,1,4.17,2024-08-22
62,3,6.98,2023-01-01
176,3,3.33,2020-06-06
318,1,8.76,2025-07-22
458,3,7.51,2025-06-14
400,2,17.34,2022-09-06
98,3,13.8,2023-12-09
151,3,6.1,2023-05-20
182,4,3.74,2022-09-02
490,4,14.67,2022-10-17
479,1,3.07,2021-07-09
403,1,17.8,2021-05-15
51,4,6.84,2020-07-09
128,4,15.2,2023-12-28
272,2,7.28,2020-05-05
193,4,19.12,2024-01-17
402,4,6.41,2024-10-11
220,3,3.19,2024-12-23
68,3,4.93,2022-09-27
269,1,7.81,2022-07-15
378,1,14.08,2025-04-25
495,1,8.54,2023-01-04
474,2,6.49,2021-03-15
453,1,3.83,2024-06-08
290,1,15.6,2023-03-14
151,1,9.01,2024-11-16
265,4,8.7,2020-02-16
151,4,12.44,2020-10-16
403,4,9.73,2020-04-27
205,4,3.42,2020-06-20
179,4,9.08,2021-07-05
271,4,14.15,2024-02-27
311,4,12.13,2022-02-06
276,3,11.04,2020-08-21
347,3,10.46,2024-07-15
2,4,3.65,2022-01-09
158,4,6.81,2020-06-20
218,2,6.11,2023-06-25
391,3,7.82,2021-04-15
459,1,19.17,2023-05-23
238,1,3.06,2020-08-22
192,1,15.5,2024-08-01
410,2,4.48,2024-04-08
228,4,15.31,2023-09-23
196,1,11.82,2024-06-11
64,2,14.69,2022-05-05
195,4,14.42,2021-10-14
56,3,7.81,2024-10-04
140,2,9.28,2023-03-06
72,4,11.9,2021-05-07
110,1,6.72,2025-07-13
469,2,3.6,2023-10-18
457,4,8.67,2022-02-05
134,4,6.98,2020-12-09
263,4,16.78,2024-01-08
391,3,7.46,2025-07-12
132,1,9.75,2020-01-01
415,1,14.71,2022-12-24
39,2,17.48,2022-06-25
326,4,4.14,2024-08-11
103,2,3.97,2022-12-26
322,4,5.67,2023-07-19
262,4,12.97,2024-06-18
166,4,12.51,2021-12-13
365,4,11.18,2023-09-26
34,1,19.71,2021-04-15
211,1,16.61,2023-08-25
372,2,14.27,2022-12-24
64,1,9.75,2024-10-20
270,3,19.42,2022-05-31
216,3,3.52,2022-06-22
391,2,6.03,2022-02-05
145,3,14.1,2021-03-10
114,3,5.48,2020-11-11
415,2,12.14,2023-04-28
438,3,11.4,2024-06-17
217,4,9.31,2022-06-06
15,3,13.47,2024-11-26
443,4,16.06,2025-04-13
347,3,4.46,2024-06-30
327,4,15.26,2021-12-06
218,3,3.56,2020-09-20
21,4,17.31,2021-01-26
444,3,9.71,2023-06-22
286,1,15.43,2025-07-09
245,4,17.43,2023-09-01
318,3,19.33,2022-12-26
351,4,13.65,2020-01-09
126,1,9.79,2024-02-17
240,3,19.89,2022-12-08
96,1,18.84,2025-02-21
243,1,6.26,2022-02-01
327,2,18.51,2024-11-16
381,2,16.38,2020-06-07
66,4,19.27,2021-07-11
340,1,2.99,2025-06-20
435,3,17.8,2022-04-17
335,2,5.88,2025-08-31
457,1,15.31,2021-11-09
179,1,17.22,2024-07-10
450,3,18.62,2020-01-22
340,2,9.95,2020-02-18
26,1,8.52,2021-08-03
17,2,11.02,2023-05-05
460,4,14.27,2021-01-31
499,3,7.99,2022-12-16
2,2,12.91,2025-01-12
486,4,17.65,2021-10-10
272,3,10.12,2025-03-18
100,1,7.82,2024-11-08
424,4,19.97,2023-04-03
247,4,17.97,2025-09-19
381,2,13.11,2020-04-21
112,2,17.64,2021-10-04
77,4,12.59,2021-01-18
193,2,11.98,2021-01-24
423,2,9.3,2025-10-01
444,1,15.44,2022-12-26
60,1,16.97,2022-03-11
260,4,18.75,2022-03-28
84,3,9.0,2021-11-22
144,4,3.49,2020-10-06
369,2,16.73,2024-02-21
472,3,4.56,2023-12-12
32,4,12.42,2023-11-02
93,1,10.43,2022-05-19
169,1,19.82,2020-06-06
429,4,19.08,2025-06-14
111,1,7.51,2021-03-01
446,3,18.94,2024-01-15
24,1,12.24,2021-07-24
52,4,14.26,2023-04-12
291,2,9.44,2020-12-20
463,4,7.17,2022-05-21
40,4,5.82,2022-08-02
20,1,11.43,2022-08-26
307,2,3.01,2021-09-10
346,4,11.01,2023-12-31
84,3,11.26,2020-04-24
410,4,5.17,2022-12-17
36,3,18.66,2025-08-30
280,3,15.73,2024-11-14
74,2,11.69,2024-04-18
388,2,16.86,2020-09-30
124,3,7.29,2022-11-09
395,4,5.19,2024-07-24
3,1,7.85,2025-03-25
462,1,5.57,2022-10-27
482,1,11.8,2024-06-25
67,3,13.63,2020-01-13
73,4,12.42,2020-04-23
235,3,5.99,2025-10-10
390,1,7.35,2021-08-02
60,3,14.31,2020-07-21
461,1,3.95,2021-06-17
490,1,11.47,2020-04-24
405,1,16.12,2020-07-07
46,2,3.31,2023-06-11
411,3,13.83,2022-03-26
21,1,17.81,2023-12-06
282,2,12.98,2024-04-26
238,3,11.2,2022-03-22
246,4,3.22,2023-12-05
406,1,7.08,2022-03-10
149,4,7.37,2021-07-16
67,2,6.69,2024-09-30
421,2,3.72,2020-07-20
79,3,9.47,2021-07-19
340,4,8.94,2021-12-03
37,1,3.23,2025-04-08
35,1,13.37,2022-07-31
452,2,8.31,2022-01-13
169,4,12.69,2023-08-17
322,2,9.36,2023-06-08
163,3,19.12,2022-11-15
342,1,16.18,2023-08-15
281,2,12.2,2025-01-25
372,1,12.75,2021-01-12
60,2,13.26,2023-05-17
230,1,18.76,2021-07-21
339,3,9.43,2020-06-11
379,1,19.87,2020-08-17
300,1,11.64,2022-06-26
122,4,10.56,2023-04-21
365,3,10.32,2021-07-16
139,3,10.54,2024-03-27
47,3,16.89,2023-06-09
107,1,6.54,2022-12-02
130,2,18.7,2025-10-05
320,1,5.78,2021-01-19
369,4,19.33,2022-09-27
235,1,9.6,2020-06-29
7,2,4.13,2021-08-09
324,3,3.58,2021-08-04
308,3,12.67,2021-11-04
389,2,19.17,2022-05-16
210,4,14.23,2021-09-15
495,4,4.06,2023-12-04
444,1,3.45,2022-05-24
320,4,15.66,2021-05-17
132,1,4.48,2025-02-02
252,2,19.86,2020-01-04
240,4,11.53,2021-02-16
284,3,12.34,2025-08-17
344,3,3.54,2022-06-07
48,4,18.39,2020-09-21
3,3,7.18,2023-07-11
184,1,14.34,2023-01-20
434,4,16.46,2021-10-07
135,4,15.87,2025-07-27
137,3,6.69,2021-10-06
8,2,19.77,2020-12-13
294,1,9.26,2023-08-22
337,2,7.58,2025-02-03
127,1,16.52,2021-04-03
332,1,13.01,2023-04-19
474,3,12.67,2024-08-15
425,2,14.72,2020-10-11
310,2,10.24,2022-12-29
21,1,12.85,2022-11-28
381,1,5.06,2021-04-28
453,1,18.09,2022-06-05
132,2,13.28,2025-07-24
78,3,4.33,2024-09-16
145,1,19.67,2025-09-14
319,3,11.88,2023-05-19
61,2,16.14,2024-06-24
267,3,4.51,2020-08-25
53,1,8.33,2025-07-31
87,2,8.59,2021-09-26
265,2,6.0,2022-03-31
401,2,19.41,2024-05-14
190,4,18.46,2022-07-23
326,4,17.6,2023-03-25
231,2,10.73,2023-01-31
174,3,3.43,2024-07-22
483,2,8.3,2023-04-14
499,4,12.64,2021-03-03
189,4,8.55,2022-09-26
486,2,16.73,2024-07-24
37,2,7.01,2023-02-08
393,1,12.54,2021-06-24
51,2,10.21,2024-03-24
139,1,9.8,2022-05-21
404,4,15.38,2020-10-22
263,4,14.64,2024-09-28
228,4,7.75,2023-03-04
443,2,4.54,2020-05-26
268,1,15.3,2022-07-12
348,1,11.34,2024-01-18
181,1,6.32,2023-10-17
474,3,15.56,2021-02-19
169,3,14.18,2022-11-12
334,2,4.74,2024-08-14
464,1,19.59,2021-09-29
389,1,15.55,2024-11-18
47,1,3.22,2024-10-26
419,4,11.82,2025-01-14
357,1,6.74,2021-10-27
476,2,7.29,2024-05-17
135,3,19.78,2025-08-06
16,2,19.92,2023-10-24
427,2,5.07,2021-06-01
184,1,10.4,2022-10-09
281,1,7.15,2024-03-01
136,4,19.18,2025-03-02
454,3,18.98,2024-02-15
2,2,13.33,2023-06-05
403,1,19.3,2023-02-16
58,1,12.54,2024-04-10
309,4,12.91,2023-12-09
35,3,9.08,2022-08-11
408,1,14.35,2022-07-20
339,4,11.34,2020-03-25
351,1,9.96,2021-08-05
6,2,3.1,2020-07-17
274,2,15.45,2023-09-30
403,4,18.96,2023-11-29
315,1,4.2,2020-03-19
338,3,6.17,2024-04-16
